id,idFile,nu,states/0/code,states/0/name,states/0/path,states/0/quara/into/where/e,states/0/quara/into/where/v,states/0/quara/into/where/uv,states/0/quara/into/min/e,states/0/quara/into/min/v,states/0/quara/into/min/uv,states/0/quara/into/max/e,states/0/quara/into/max/v,states/0/quara/into/max/uv,states/0/quara/into/comment,states/0/test/into/pcr/e,states/0/test/into/pcr/v,states/0/test/into/pcr/uv,states/0/test/into/ag/e,states/0/test/into/ag/v,states/0/test/into/ag/uv,states/0/test/into/comment,states/0/visa/into/bool,states/0/visa/into/comment
UA,UA_States,3327,5,Vinnyts'ka Oblast',,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States
UA,UA_States,3328,7,Volyns'ka Oblast',,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States
UA,UA_States,3329,21,Zakarpats'ka Oblast',,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States
UA,UA_States,3330,23,Zaporiz'ka Oblast',,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States
UA,UA_States,3331,18,Zhytomyrs'ka Oblast',,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States,UA_States-->AF_States
AE,AE_States,3332,AJ,'Ajmān,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3333,AZ,Abū Z̧aby,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3334,FU,Al Fujayrah,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3335,SH,Ash Shāriqah,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3336,DU,Dubayy,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3337,RK,Ra's al Khaymah,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
AE,AE_States,3338,UQ,Umm al Qaywayn,,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States,AE_States-->AF_States
GB,GB_States,3339,BDG,Barking and Dagenham,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3340,BNE,Barnet,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3341,BEX,Bexley,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3342,BEN,Brent,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3343,BRY,Bromley,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3344,CMD,Camden,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3345,CRY,Croydon,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3346,EAL,Ealing,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3347,ENF,Enfield,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3348,GRE,Greenwich,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3349,HCK,Hackney,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3350,HMF,Hammersmith and Fulham,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3351,HRY,Haringey,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3352,HRW,Harrow,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3353,HAV,Havering,ARE,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3354,HIL,Hillingdon,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3355,HNS,Hounslow,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3356,ISL,Islington,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3357,KEC,Kensington and Chelsea,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3358,KTT,Kingston upon Thames,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3359,LBH,Lambeth,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3360,LEW,Lewisham,GBR,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3361,MRT,Merton,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3362,NWM,Newham,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3363,RDB,Redbridge,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3364,RIC,Richmond upon Thames,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3365,SWK,Southwark,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3366,STN,Sutton,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3367,TWH,Tower Hamlets,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3368,WFT,Waltham Forest,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3369,WND,Wandsworth,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3370,WSM,Westminster,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3371,EAW,England and Wales,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3372,GBN,Great Britain,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3373,UKM,United Kingdom,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3374,LND,"London, City of",,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3375,ABE,Aberdeen City,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3376,ABD,Aberdeenshire,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3377,ANS,Angus,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3378,AGB,Argyll and Bute,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3379,CLK,Clackmannanshire,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3380,DGY,Dumfries and Galloway,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3381,DND,Dundee City,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3382,EAY,East Ayrshire,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3383,EDU,East Dunbartonshire,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3384,ELN,East Lothian,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
GB,GB_States,3385,ERW,East Renfrewshire,,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States,GB_States-->AF_States
