nu,idFile,nu.1,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,,.1,.2,.3,.4,Unnamed: 39,Unnamed: 40,Unnamed: 41
TR,TR_States,3224,15,Burdur,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3225,16,Bursa,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3226,20,Denizli,TUR,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3227,21,Diyarbakır,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3228,81,Düzce,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3229,22,Edirne,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3230,23,Elazığ,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3231,24,Erzincan,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3232,25,Erzurum,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3233,26,Eskişehir,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3234,27,Gaziantep,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3235,28,Giresun,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3236,29,Gümüşhane,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3237,30,Hakkâri,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3238,31,Hatay,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3239,32,Isparta,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3240,76,Iğdır,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3241,46,Kahramanmaraş,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3242,78,Karabük,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3243,70,Karaman,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3244,36,Kars,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3245,37,Kastamonu,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3246,38,Kayseri,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3247,79,Kilis,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3248,41,Kocaeli,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3249,42,Konya,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3250,43,Kütahya,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3251,39,Kırklareli,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3252,71,Kırıkkale,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3253,40,Kırşehir,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3254,44,Malatya,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3255,45,Manisa,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3256,47,Mardin,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3257,33,Mersin,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3258,48,Muğla,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3259,49,Muş,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3260,50,Nevşehir,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3261,51,Niğde,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3262,52,Ordu,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3263,80,Osmaniye,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3264,53,Rize,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3265,54,Sakarya,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3266,55,Samsun,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3267,56,Siirt,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3268,57,Sinop,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3269,58,Sivas,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3270,59,Tekirdağ,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3271,60,Tokat,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3272,61,Trabzon,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3273,62,Tunceli,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3274,64,Uşak,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3275,65,Van,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3276,77,Yalova,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3277,66,Yozgat,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3278,67,Zonguldak,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3279,17,Çanakkale,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3280,18,Çankırı,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3281,19,Çorum,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
TR,TR_States,3282,34,İstanbul,,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,TR_States-->asdf,,,,,,,,,,,,,,,,,
